week_start_date,ndvi_ne,ndvi_nw,ndvi_se,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
2009-10-29,0.2907571,0.23795,0.3176857,77.38,298.678571429,297.44285714299997,310.8,294.9,84.54,93.8085714286,27.8,11.32,35.2,21.0,11.2,2
2009-11-05,0.38867140000000006,0.3728167,0.2499,45.79,299.161428571,297.14,309.7,292.2,47.31,90.3728571429,29.866666666700002,12.7333333333,36.8,21.2,3.5,3
2009-11-12,0.3688714,0.3799571,0.38002859999999994,96.23,300.321428571,296.92571428599996,308.7,296.0,31.65,84.3114285714,28.94,11.96,35.3,21.9,88.2,9
2009-11-19,0.40705,0.3351,0.3665,29.72,300.48571428599996,296.108571429,311.0,294.5,47.0,80.7871428571,28.9,12.333333333299999,36.2,22.3,39.1,5
2009-11-26,0.3361143,0.2877667,0.3254571,38.17,299.455714286,297.22571428599997,308.7,295.1,60.7,89.5942857143,28.4333333333,11.833333333299999,36.2,21.8,17.0,5
2009-12-03,0.34852859999999997,0.2904,0.4106143,73.45,298.762857143,296.97,308.9,295.0,134.43,91.70857142860001,28.025,10.375,35.3,22.2,49.0,4
2009-12-10,0.1922,0.1935286,0.2398857,85.62,299.198571429,296.595714286,308.6,294.6,49.32,87.75285714290001,28.55,11.0,35.2,21.2,41.9,4
2009-12-17,0.2176,0.2403,0.1817714,81.21,298.347142857,296.905714286,307.5,295.0,208.87,92.95857142860001,28.2,11.125,35.6,22.0,54.1,1
2009-12-24,0.21042220000000003,0.2571375,0.2211333,98.79,297.18142857099997,296.55714285700003,302.9,294.9,66.3,96.88571428569999,27.2,8.2,32.2,21.8,31.2,0
2010-01-08,0.1245714,0.1791286,0.16384289999999999,27.04,299.26428571400004,294.53,308.6,292.8,8.5,78.27142857140001,28.6,12.3,35.1,21.8,20.154545454545456,10
2010-01-15,0.14528570000000002,0.14231429999999998,0.1353,32.99,298.297142857,296.147142857,308.0,293.8,144.6,89.80714285709999,27.8333333333,11.3,34.2,22.1,15.0,9
2010-01-22,0.2521143,0.2304857,0.1873286,19.04,298.92571428599996,296.38,307.8,294.8,31.2,87.6414285714,28.9666666667,11.2666666667,35.2,22.5,0.8,17
2010-01-29,0.26327140000000004,0.2306,0.2188714,138.51,298.291428571,296.56,308.3,295.0,65.76,91.79857142860001,27.8,10.52,35.3,22.4,166.0,16
2010-02-05,0.1701,0.1421167,0.1179143,47.31,298.754285714,296.837142857,306.1,295.6,95.83,90.64857142860001,27.8,9.26666666667,34.2,22.0,62.3,11
2010-02-12,0.2307571,0.1892571,0.1634857,78.25,298.25142857099996,297.56857142900003,306.2,295.5,172.7,96.5157142857,27.0,8.3,33.2,22.9,14.5,12
2010-02-19,0.2933,0.2478286,0.2066286,32.19,299.648571429,297.09,309.2,294.5,54.2,88.3657142857,27.3,11.8,35.5,21.4,60.9,19
2010-02-26,0.3036571,0.2600571,0.22548569999999998,84.67,298.917142857,297.928571429,308.2,295.2,288.4,94.91571428569999,28.02,10.36,35.4,21.4,29.9,15
2010-03-05,0.1273167,0.18116,0.1204667,80.58,298.337142857,297.917142857,306.3,295.8,144.98,97.7,28.5,9.9,35.4,21.2,9.9,12
2010-03-12,0.31172859999999997,0.2926857,0.2725857,57.78,298.837142857,298.141428571,306.9,292.8,86.1,96.25,28.55,10.05,35.4,21.4,44.5,12
2010-03-19,0.2946,0.2509714,0.28147140000000004,121.2,299.19142857099996,298.45,307.4,294.0,191.76,96.1242857143,30.0,12.0,36.0,22.0,22.9,16
2010-03-26,0.2662857,0.3012333,0.29600000000000004,51.29,299.004285714,297.555714286,307.9,294.6,214.9,93.08285714290001,27.4666666667,9.333333333330001,34.5,21.0,20.0,9
2010-04-02,0.14143329999999998,0.2047286,0.2509714,49.8,299.00285714299997,296.56857142900003,309.1,294.2,24.25,88.7071428571,27.9333333333,12.3,35.3,21.0,16.0,4
2010-04-09,0.2428429,0.2727571,0.2022714,93.76,299.11571428599996,298.161428571,308.4,294.6,164.7,95.1828571429,29.2,12.3,35.4,22.5,17.0,9
2010-04-16,0.1576857,0.15661429999999998,0.1840143,17.33,298.305714286,297.00285714299997,307.3,294.3,150.8,93.6557142857,27.15,9.6,33.0,21.2,18.0,6
2010-04-23,0.2314857,0.2946857,0.3316571,86.7,298.43857142900004,297.678571429,304.7,294.7,81.4,95.9957142857,27.85,9.6,33.5,22.5,51.1,8
2010-04-30,0.2397429,0.2592714,0.3077857,26.0,299.048571429,296.468571429,308.4,294.6,23.6,87.65714285709998,28.85,12.125,36.2,21.4,35.4,4
2010-05-07,0.2608143,0.2557857,0.2577714,73.97,297.61714285700003,296.97571428599997,304.7,294.6,85.46,96.7128571429,27.6,9.6,33.2,21.4,8.1,2
2010-05-14,0.16868570000000002,0.1585,0.1330714,59.4,297.278571429,296.738571429,306.0,294.0,87.3,97.44571428569999,27.4,10.4,33.7,21.2,32.0,7
2010-05-21,0.26307140000000007,0.2725,0.2582714,1.15,297.648571429,293.227142857,308.7,290.1,8.8,78.9985714286,25.633333333299998,9.2,34.0,20.0,2.5,6
2010-05-28,0.34275,0.3189,0.2563429,55.3,299.33428571400003,296.825714286,309.7,294.5,45.0,88.7657142857,28.633333333299998,11.933333333299998,35.4,22.4,27.0,5
2010-06-04,0.16015710000000002,0.1603714,0.1360429,86.47,298.33,296.452857143,308.5,291.9,207.1,91.6,27.4333333333,10.5,34.7,21.7,36.6,8
2010-06-11,0.2470571,0.14605710000000002,0.2503571,58.94,296.598571429,295.50142857099996,305.5,292.4,50.6,94.28,24.4,6.9,32.2,19.2,7.4,1
2010-06-18,0.3339143,0.2457714,0.2788857,59.67,296.345714286,295.32428571400004,306.1,291.9,62.33,94.66,25.4333333333,8.73333333333,31.2,21.0,16.0,1
2010-06-25,0.2981857,0.2329714,0.2742143,63.22,298.097142857,295.80714285700003,307.8,292.3,36.9,89.08285714290001,27.475,9.9,33.7,22.2,20.4,4
