week_start_date,ndvi_ne,ndvi_nw,ndvi_se,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_tdtr_k,station_diur_temp_rng_c,station_max_temp_c,station_precip_mm,total_cases
2001-09-24,0.0986,0.122075,0.2545714,84.76,300.738571429,19.69,77.55571428569999,3.17142857143,6.92857142857,32.8,15.8,54
2001-10-01,0.16025,0.08955,0.2391714,20.8,301.255714286,16.4,77.63,3.27142857143,7.84285714286,34.4,6.6,62
2001-10-08,0.0633,0.0633,0.2143286,27.82,300.93,42.3,78.8914285714,2.37142857143,6.81428571429,33.3,32.0,64
2001-10-15,0.024599999999999997,0.29712859999999996,0.21875709999999998,91.83,300.325714286,53.0,79.27,2.8857142857099998,6.75714285714,32.2,67.6,56
2001-10-22,-0.0141,0.2121,0.2529,39.7,300.258571429,25.68,80.13142857140001,2.74285714286,6.58571428571,32.2,15.0,65
2001-10-29,-0.01935,0.05955,0.2274571,0.49,300.391428571,21.91,80.27,2.47142857143,6.3571428571399995,31.1,11.3,71
2001-11-05,0.0284,0.0086,0.09473333,28.03,300.062857143,17.86,75.4242857143,3.6,7.714285714289999,32.2,36.7,75
2001-11-12,0.0941,0.1127,0.1961714,287.55,299.42,133.93,81.0814285714,2.2428571428599997,5.55714285714,33.3,96.0,71
2001-11-19,0.1663,0.189975,0.2202286,45.8,299.345714286,18.9,79.8614285714,3.8,6.1,31.1,2.9,72
2001-11-26,0.21515,0.22615,0.2206286,9.43,298.91,7.81,74.3442857143,3.3857142857099998,5.45714285714,29.4,4.4,47
2001-12-03,-0.0468,-0.0406,0.09694286,43.91,298.245714286,13.2,74.0385714286,3.48571428571,7.2,31.1,44.0,27
2001-12-10,0.0081,0.097475,0.2047143,31.01,299.05714285700003,33.78,82.1671428571,2.2142857142900003,5.7,29.4,87.8,35
2001-12-17,0.02285,0.05653333,0.0712,91.66,298.43142857099997,100.6,84.01,1.9857142857099999,4.61428571429,29.4,80.3,25
2001-12-24,0.1814,0.1358667,0.22362220000000002,72.18,298.42714285700004,35.2,85.5142857143,1.8285714285699999,4.67142857143,30.0,106.2,19
2002-01-01,0.05475,0.08103333,0.1975429,0.0,298.955714286,2.5,76.4342857143,2.51428571429,7.6,30.0,24.9,37
2002-01-08,0.106425,0.29,0.24643330000000002,0.0,298.452857143,13.8,80.5728571429,2.7857142857099997,6.38571428571,29.4,13.7,38
2002-01-15,0.0594,0.0526,0.1956714,0.0,298.551428571,1.21,76.7342857143,3.2,7.04285714286,29.4,2.9,34
2002-01-22,0.0288,0.06663333,0.1341,0.0,298.315714286,12.44,78.0785714286,1.9428571428599999,6.4,30.6,19.1,26
2002-01-29,-0.019300000000000005,0.1608286,0.14663569999999998,0.0,298.2,10.8,76.92,2.1857142857099996,5.77142857143,29.4,38.1,19
2002-02-05,-0.0674,0.0468,0.1591714,0.0,297.722857143,24.0,76.7228571429,2.2,6.41428571429,28.9,21.1,18
2002-02-12,0.0491,0.092325,0.2546714,0.0,297.988571429,3.6,75.5771428571,2.55714285714,5.94285714286,29.4,4.3,22
2002-02-19,0.0478,0.06175,0.222,0.0,298.101428571,3.9,75.9328571429,3.14285714286,7.92857142857,31.7,6.4,16
2002-02-26,0.0315,0.0962,0.1402,0.0,297.16571428599997,12.8,73.1471428571,3.0714285714300003,6.34285714286,30.0,3.3,18
2002-03-05,0.042,0.0511,0.1984167,0.0,297.09,7.8,74.4271428571,2.77142857143,5.62857142857,28.9,0.6,6
2002-03-12,0.0709,0.12545,0.2196286,40.27,297.592857143,11.8,76.1685714286,2.2,6.31428571429,30.0,14.1,12
2002-03-19,0.1535,0.1688,0.2791,0.0,297.98571428599996,0.6,74.9171428571,3.0714285714300003,6.95714285714,30.0,6.5,6
2002-03-26,0.1777,0.3167,0.3203857,0.0,298.275714286,2.2,75.2157142857,3.1,7.214285714289999,32.8,0.6,6
2002-04-02,-0.0056,0.0013,0.2157714,49.74,298.08,17.8,78.5657142857,3.5714285714300003,7.07142857143,30.6,7.7,3
2002-04-09,-0.0263,0.03695,0.12635710000000003,50.67,298.32285714299996,55.1,81.1414285714,2.6857142857099996,6.65714285714,32.2,15.7,7
2002-04-16,-0.02195,0.2121571,0.2039714,0.0,297.044285714,22.4,73.84,2.65714285714,5.71428571429,30.0,17.8,6
2002-04-23,-0.0176,0.0519,0.11357139999999999,214.76,297.97,31.0,83.6571428571,2.51428571429,6.18571428571,30.6,69.7,1
2002-04-30,0.1506,0.1616,0.2115857,74.01,298.537142857,18.0,81.7028571429,2.8142857142900004,6.014285714290001,30.0,10.5,3
2002-05-07,0.19375,0.1611,0.21100000000000002,87.81,298.964285714,11.0,78.6071428571,2.5,6.014285714290001,30.0,56.5,2
2002-05-14,0.1138,0.09725,0.2559286,0.0,298.994285714,9.3,76.0871428571,2.4,6.6428571428600005,30.0,15.4,2
2002-05-21,0.03345,0.1033,0.2122857,41.09,299.667142857,5.5,76.9014285714,2.47142857143,6.52857142857,31.7,2.9,1
2002-05-28,0.05325,0.0778,0.18802860000000002,3.99,299.75285714299997,8.2,77.0928571429,2.5714285714300003,7.32857142857,32.8,4.8,10
2002-06-04,0.04185,0.0722,0.13044289999999997,65.82,299.601428571,15.65,81.8514285714,2.87142857143,7.37142857143,33.3,12.9,3
2002-06-11,0.028970833249999998,0.05743333,0.1073143,84.35,299.887142857,17.55,81.0428571429,3.1857142857099996,6.74285714286,33.3,4.5,3
2002-06-18,0.016091666499999997,0.04446667,0.2042143,0.0,300.221428571,15.73,79.73,2.7857142857099997,7.22857142857,32.8,12.7,1
2002-06-25,0.0032124997499999933,0.1173,0.2136,5.94,299.85571428599997,24.1,79.50857142859999,2.47142857143,6.94285714286,31.7,25.0,1
2002-07-02,-0.009666667,0.0065,0.2072429,2.3,300.411428571,10.8,77.19857142859999,2.32857142857,6.2,31.7,3.6,2
2002-07-09,-0.02455,0.0196,0.2541286,22.49,300.08428571400003,11.65,78.7471428571,2.45714285714,6.914285714289999,32.2,29.6,6
2002-07-16,-0.0475,0.037739999999999996,0.18804289999999999,58.06,300.54,10.3,78.3114285714,2.97142857143,6.84285714286,32.8,57.2,3
2002-07-23,-0.07045,-0.02133333,0.2192857,1.07,300.547142857,7.09,75.8671428571,2.6142857142900002,6.9,32.8,16.3,3
2002-07-30,-0.0836,0.0278,0.1435833,44.7,300.43142857099997,47.12,81.6228571429,2.5714285714300003,5.97142857143,32.8,28.0,5
2002-08-06,-0.0006,0.0551,0.2511429,39.52,301.00285714299997,9.36,77.7885714286,3.51428571429,6.1,32.2,3.6,4
2002-08-13,0.0001,0.03865,0.19905710000000001,33.21,300.892857143,23.78,78.94428571430001,2.8,7.614285714289999,33.3,13.6,7
2002-08-20,0.0776,-0.0772,0.2146333,22.89,300.77428571400003,39.62,79.0942857143,2.44285714286,6.81428571429,32.8,48.1,6
2002-08-27,0.0009,-0.00445,0.1957857,18.67,301.137142857,15.0,76.1885714286,2.77142857143,6.42857142857,32.2,13.5,5
2002-09-03,0.0895,0.0648,0.16476670000000002,109.38,300.695714286,46.4,78.6071428571,2.3,6.44285714286,31.7,105.0,7
2002-09-10,0.033,-0.02545,0.2319714,7.92,301.222857143,10.9,76.6785714286,3.35714285714,7.685714285710001,34.4,2.3,6
2002-09-17,0.043550000000000005,0.01655,0.1659286,57.98,301.238571429,27.5,78.4885714286,2.6,7.3,33.3,53.2,4
2002-09-24,0.0541,0.03885,0.1283571,26.31,300.987142857,13.4,77.8514285714,3.24285714286,7.57142857143,32.8,48.0,4
2002-10-01,0.07375,0.07326667,0.0796,73.11,301.06142857099996,20.0,79.2814285714,2.4285714285699997,6.87142857143,33.3,72.7,7
2002-10-08,-0.05385,-0.0739,0.2429714,17.48,300.728571429,25.5,78.80857142859999,2.72857142857,6.68571428571,31.7,26.0,9
2002-10-15,-0.082675,0.03505,0.1269143,91.69,300.47,23.5,78.94857142859999,2.6,7.25714285714,32.2,6.1,5
2002-10-22,-0.1115,-0.1136,0.2304,9.5,300.548571429,27.0,79.2171428571,2.48571428571,7.17142857143,33.3,53.3,5
2002-10-29,0.00735,-0.02545,0.1993429,33.29,300.518571429,34.7,77.62,2.58571428571,6.57142857143,31.7,31.3,10
2002-11-05,0.2614,0.11022,0.2918,14.05,300.44,9.5,76.1671428571,3.1,6.54285714286,31.1,8.4,6
2002-11-12,0.14783329999999997,-0.003125,0.2781571,0.0,300.54571428599996,7.6,73.7814285714,2.6857142857099996,7.014285714289999,31.1,3.8,13
2002-11-19,0.07109998349999999,-0.1225,0.22205709999999998,100.94,299.982857143,32.3,78.6057142857,2.6857142857099996,6.84285714286,32.2,30.8,6
2002-11-26,-0.005633333000000001,-0.03725,0.2773286,11.61,300.048571429,22.77,78.9628571429,2.48571428571,7.0,32.2,28.0,5
2002-12-03,-0.2439,-0.12093330000000001,0.2790857,0.0,300.17,5.9,74.3728571429,2.7142857142900003,7.285714285710001,31.1,2.9,5
2002-12-10,-0.1743,-0.0723,0.1993,7.32,299.892857143,7.45,74.5171428571,1.77142857143,6.6428571428600005,30.0,40.6,9
2002-12-17,-0.043,-0.12895,0.18541429999999998,0.0,299.37857142900003,8.3,74.9428571429,2.37142857143,6.97142857143,30.6,18.6,3
2002-12-24,0.0358,-0.2528,0.24343330000000002,6.58,298.638571429,19.7,79.4828571429,2.7857142857099997,5.77142857143,29.4,31.7,6
2003-01-01,-0.07195,-0.04525,0.2304571,0.0,298.041428571,20.5,80.30857142859999,1.6571428571399998,5.87142857143,28.9,25.7,11
2003-01-08,-0.2,-0.07096667,0.18055,0.0,298.61571428599996,36.6,78.6714285714,2.04285714286,6.65714285714,30.0,35.3,7
2003-01-15,0.0466,0.008225,0.2926429,0.0,298.861428571,2.5,75.7028571429,3.0714285714300003,7.94285714286,31.1,0.0,7
2003-01-22,0.053739999999999996,0.071375,0.1781714,0.0,299.042857143,3.6,75.0157142857,2.7,7.44285714286,30.6,2.9,15
2003-01-29,0.0214,0.0542,0.08465,0.0,298.18142857099997,32.3,79.5171428571,2.65714285714,7.1,30.6,59.7,9
2003-02-05,0.0567,0.0702,0.1939857,25.2,298.211428571,18.4,78.8414285714,2.7,6.97142857143,29.4,19.4,6
2003-02-12,0.0291,-0.09663333,0.1922667,68.17,298.37,33.6,79.72428571430001,2.32857142857,6.17142857143,29.4,37.1,6
2003-02-19,0.0015,-0.03445,0.1614286,0.0,298.78,9.7,75.0771428571,2.65714285714,7.05714285714,30.6,7.4,6
2003-02-26,-0.03046667,-0.0001,0.1286333,0.0,298.67,7.2,74.7342857143,2.3,6.74285714286,30.0,8.2,7
2003-03-05,-0.20635,-0.141,0.3221857,0.0,298.73571428599996,0.5,72.69,3.01428571429,8.04285714286,29.4,5.1,10
2003-03-12,0.02535,0.0481,0.1018429,0.0,299.004285714,2.7,74.6085714286,2.62857142857,7.385714285710001,31.1,2.6,8
2003-03-19,-0.05203333,0.014219999999999998,0.15564289999999997,0.0,298.88142857099996,1.8,72.13571428569999,2.4285714285699997,7.92857142857,31.1,1.3,7
2003-03-26,-0.1169,-0.091575,0.1527286,0.0,298.75285714299997,7.3,74.3257142857,3.75714285714,7.05714285714,32.2,2.0,12
2003-04-02,0.0925,-0.05085,0.1298,0.0,298.9,7.5,76.1342857143,3.37142857143,6.985714285710001,33.3,30.0,3
2003-04-09,0.12815,0.09896667,0.1515,38.52,298.33,43.64,79.63571428569999,2.7,6.17142857143,32.2,28.2,2
2003-04-16,0.025074999999999986,-0.0029,0.07464286,5.96,298.702857143,23.5,80.24142857140001,2.74285714286,6.68571428571,31.7,46.5,7
2003-04-23,-0.078,-0.1252,0.14867139999999998,389.6,298.445714286,111.7,83.7514285714,2.7857142857099997,6.42857142857,30.6,88.2,5
2003-04-30,0.0681,0.0355,0.2512714,26.56,299.185714286,15.2,80.0714285714,3.08571428571,6.5,32.2,75.2,5
2003-05-07,-0.0477,0.072125,0.2656833,16.65,300.038571429,1.5,74.80857142859999,3.01428571429,7.57142857143,32.8,2.5,7
2003-05-14,0.01485,-0.0432,0.16875710000000002,10.86,299.577142857,7.7,74.23,2.7142857142900003,6.82857142857,31.1,7.0,7
2003-05-21,-0.015425,0.0041,0.15261429999999998,60.93,299.63428571400004,13.76,76.7042857143,2.32857142857,6.77142857143,31.1,10.1,7
2003-05-28,-0.0457,-0.007566666999999999,0.19591429999999999,111.7,299.508571429,28.3,81.2914285714,2.4,6.75714285714,32.2,22.9,7
2003-06-04,0.002466665,0.06276667,0.19745710000000002,9.1,300.091428571,1.6,76.33428571430001,2.72857142857,7.385714285710001,32.2,3.3,10
2003-06-11,0.05063333,0.055875,0.10935,18.25,299.75285714299997,20.1,77.1414285714,2.7142857142900003,6.65714285714,31.1,33.8,13
2003-06-18,0.0675,0.0484,0.1730429,39.21,299.885714286,21.81,77.7314285714,2.45714285714,5.58571428571,30.6,36.6,10
2003-06-25,-0.1798,-0.05245,0.1182714,17.92,299.911428571,18.4,80.98,2.4,6.04285714286,32.2,0.6,14
2003-07-02,-0.0853,0.02575,0.2083857,0.0,300.35571428599997,5.8,78.9285714286,2.54285714286,6.1,32.8,13.0,11
2003-07-09,-0.071025,0.29600000000000004,0.19168570000000001,10.83,299.92714285700004,44.04,79.6585714286,2.54285714286,6.18571428571,31.7,17.9,20
2003-07-16,-0.05675,-0.1126667,0.2248714,62.57,300.154285714,21.9,79.7442857143,1.9142857142900003,5.88571428571,31.7,43.0,25
2003-07-23,0.1045,0.0661,0.1618571,0.0,300.50142857099996,13.4,77.8,2.8,6.11428571429,32.8,8.0,17
2003-07-30,0.04995,-0.03565,0.1580333,41.92,300.13,46.9,82.6014285714,1.8285714285699999,5.55714285714,31.7,48.9,18
2003-08-06,0.0785,0.03633333,0.2077857,28.0,300.38,22.5,80.84,2.2571428571400003,5.8,31.7,8.2,25
2003-08-13,0.0348,0.0317,0.2225714,11.37,300.512857143,29.1,79.7885714286,2.55714285714,5.87142857143,32.2,17.0,21
2003-08-20,0.0726,0.0519,0.1617286,42.46,300.77428571400003,31.0,78.2542857143,2.7857142857099997,6.92857142857,32.2,25.7,31
2003-08-27,0.07988333333333333,0.1,0.20437139999999998,98.68,300.668571429,50.86,80.7971428571,2.54285714286,6.45714285714,31.7,69.6,32
2003-09-03,0.08716666666666667,0.2863143,0.2036286,86.4,300.63142857099996,63.0,82.7842857143,2.1857142857099996,6.07142857143,31.7,29.8,26
2003-09-10,0.09445,-0.013519999999999999,0.2407,16.81,300.967142857,12.5,79.7042857143,3.14285714286,6.32857142857,34.4,20.9,35
2003-09-17,-0.0939,0.086425,0.2489,38.7,301.142857143,13.9,77.3671428571,3.45714285714,6.485714285709999,34.4,2.3,28
2003-09-24,-0.0874,0.09725,0.2545714,99.61,300.791428571,26.59,80.53,2.7142857142900003,7.44285714286,33.9,76.5,37
2003-10-01,-0.0335,0.0151,0.2174857,78.94,301.194285714,11.0,79.3557142857,2.9,6.18571428571,32.2,9.9,41
2003-10-08,0.0204,0.03275,0.16344289999999997,0.61,300.932857143,6.3,76.4357142857,2.85714285714,6.04285714286,31.7,0.8,34
2003-10-15,0.0161,0.0371,0.2434,118.5,300.678571429,97.7,80.25,2.51428571429,6.68571428571,32.2,61.0,30
2003-10-22,-0.0416,0.0553,0.1699286,20.44,301.09,10.7,77.5314285714,2.85714285714,7.0,32.8,10.9,39
2003-10-29,0.0892,0.00035,0.09465,96.7,300.952857143,17.08,77.5614285714,2.8,6.92857142857,33.3,11.0,39
2003-11-05,0.079225,0.1635,0.13771670000000003,79.96,300.162857143,35.9,78.08,3.27142857143,7.185714285710001,32.8,62.4,39
2003-11-12,0.06925,0.055375,0.06548571,97.28,300.054285714,92.1,81.8257142857,2.3,6.8571428571399995,31.7,74.7,34
2003-11-19,-0.21795,0.015,0.12814289999999998,390.6,299.07285714299996,181.74,87.5757142857,1.9857142857099999,4.68571428571,31.7,133.2,30
2003-11-26,-0.07015,-0.037775,0.2369429,16.2,298.814285714,38.7,83.41,2.3571428571400004,6.11428571429,30.6,54.2,37
2003-12-03,-0.00305,0.0534,0.1275667,0.0,299.107142857,10.26,77.30857142859999,1.9428571428599999,5.61428571429,29.4,2.1,29
2003-12-10,-0.1476,-0.1538,0.16168329999999997,182.81,299.174285714,50.6,78.2328571429,2.1428571428599996,5.014285714290001,29.4,82.8,26
2003-12-17,-0.03753333,-0.0526,0.2905667,0.0,298.555714286,12.28,80.7971428571,2.15714285714,5.41428571429,29.4,11.0,15
2003-12-24,0.02085,-0.0398,0.1581375,1.96,299.044285714,9.14,78.6885714286,2.7,6.5,30.0,12.0,22
2004-01-08,-0.0731,0.0172,0.21472860000000002,0.0,297.648571429,20.7,72.5771428571,2.02857142857,5.55714285714,27.8,15.6,20
2004-01-15,0.32786,0.0026,0.2821,36.07,297.8,20.2,78.9428571429,2.17142857143,5.95714285714,28.3,23.7,14
2004-01-22,-0.18635,-0.178625,-0.01553333,0.0,297.728571429,1.1,78.2642857143,3.04285714286,6.1,27.8,10.2,10
2004-01-29,-0.0535,-0.10800000000000001,0.2362571,0.0,297.56,2.0,75.4228571429,2.45714285714,6.2,28.9,1.8,21
2004-02-05,0.12354289999999998,-0.0489,0.2528429,0.0,297.971428571,3.8,76.5228571429,2.8428571428600002,7.92857142857,31.1,4.6,14
2004-02-12,-0.0423,0.0231,0.24638569999999999,0.0,298.325714286,3.04,74.65,1.9857142857099999,6.72857142857,28.9,15.0,14
2004-02-19,-0.1567,-0.0768,0.15384289999999998,0.0,298.288571429,1.7,73.7914285714,2.45714285714,6.94285714286,29.4,11.4,9
2004-02-26,0.05716667,0.052025,0.139,0.0,297.534285714,19.92,79.0271428571,2.62857142857,6.72857142857,28.3,19.3,11
2004-03-04,-0.0638,0.0905,0.2206,0.0,297.82428571400004,16.2,77.7614285714,2.6857142857099996,7.214285714289999,31.1,15.8,5
2004-03-11,-0.0505,0.02825,0.1867,0.0,297.504285714,6.27,72.30571428569999,2.22857142857,5.95714285714,30.6,2.5,6
2004-03-18,0.3859857,0.4247833,0.02834286,0.0,298.254285714,13.81,78.5471428571,2.5714285714300003,6.6428571428600005,31.1,12.2,7
2004-03-25,-0.40625,0.07343333,0.1199,0.0,298.32,11.1,76.8714285714,2.2857142857099997,6.72857142857,30.0,3.0,11
2004-04-01,0.136,0.023175,0.1476286,28.35,296.89428571400003,81.1,80.3657142857,2.41428571429,6.02857142857,28.9,60.7,4
2004-04-08,0.4934,0.1412,0.3543429,0.0,297.758571429,11.0,76.44571428569999,3.2,7.385714285710001,31.1,5.6,3
2004-04-15,0.0061,0.0162,0.1967286,5.75,298.694285714,2.6,77.06,3.1,6.08571428571,29.4,31.5,2
2004-04-22,0.3742857,-0.04705,0.2125571,23.59,298.66,13.8,71.9542857143,2.5714285714300003,6.18571428571,29.4,5.6,6
2004-04-29,0.27884000000000003,-0.08976667,0.0633,75.28,299.064285714,11.86,78.6028571429,2.51428571429,5.71428571429,30.0,23.4,10
2004-05-06,0.1575667,0.12154289999999998,0.09315,9.57,299.09,20.56,75.38571428569999,2.3,6.27142857143,30.6,30.2,7
2004-05-13,-0.0904,0.118525,0.10763330000000002,15.78,298.765714286,36.9,81.7114285714,2.65714285714,5.52857142857,31.1,18.1,5
2004-05-20,0.05286667,0.06016667,0.11564289999999999,96.99,298.12142857099997,79.0,83.8328571429,1.77142857143,4.67142857143,29.4,53.6,3
2004-05-27,-0.02563333,-0.008066667,0.1591143,175.41,298.36571428599996,90.2,83.55,2.0,4.91428571429,28.9,145.8,12
2004-06-03,-0.07055,-0.02854,0.08158571,13.51,300.054285714,5.36,80.91428571430001,2.9,7.54285714286,33.3,4.6,13
2004-06-10,0.0218,-0.0441,0.1412,6.12,299.817142857,30.07,80.1771428571,2.3142857142900004,6.34285714286,31.7,17.6,10
2004-06-17,0.017425,0.07493999999999999,0.1466571,13.07,300.037142857,20.0,81.5614285714,3.24285714286,7.12857142857,33.3,81.5,13
2004-06-24,0.0101,-0.00385,0.1837714,41.41,300.537142857,17.0,78.2971428571,2.85714285714,6.27142857143,32.2,8.9,13
2004-07-01,0.2572143,0.0083,0.1515714,28.37,300.64428571400003,32.2,78.4814285714,2.6142857142900002,6.18571428571,32.2,67.6,8
2004-07-08,-0.0267,-0.01173333,0.1683286,39.05,300.258571429,43.83,79.1814285714,2.5714285714300003,6.42857142857,31.1,76.5,21
2004-07-15,-0.0529,-0.10099999999999999,0.1853143,59.15,300.575714286,15.8,79.9957142857,2.2,5.24285714286,31.7,16.0,18
2004-07-22,0.0674,0.08983333,0.1748286,23.74,300.401428571,31.21,77.4985714286,2.6857142857099996,6.52857142857,31.7,26.2,8
2004-07-29,-0.0117,-0.05443333,0.1905286,40.86,300.234285714,31.51,81.8071428571,2.5714285714300003,6.37142857143,31.7,44.0,7
2004-08-05,0.0058,0.0327,0.1741,35.99,300.588571429,24.6,79.02571428569999,2.97142857143,6.58571428571,32.2,12.8,20
2004-08-12,0.0374,0.1084,0.1253,20.92,300.995714286,14.1,76.1714285714,2.65714285714,7.22857142857,33.9,10.5,14
2004-08-19,-0.0164,-0.021875,0.1816,37.3,300.794285714,44.4,81.2642857143,2.58571428571,6.31428571429,32.2,28.3,14
2004-08-26,0.0996,0.0633,0.1006571,20.3,300.912857143,13.5,79.6842857143,2.6428571428599996,6.485714285709999,33.3,20.6,7
2004-09-02,0.0414,0.0498,0.1631286,62.61,300.861428571,25.37,76.7114285714,2.62857142857,7.05714285714,32.8,23.8,14
2004-09-09,0.1076,0.074925,0.1059143,42.51,300.958571429,33.4,79.8657142857,2.34285714286,6.97142857143,33.9,20.6,10
2004-09-16,0.04015,0.21022860000000002,0.09487143,52.29,301.1,16.0,80.0328571429,2.4285714285699997,6.11428571429,32.2,32.8,13
2004-09-23,0.39153330000000003,-0.06745,0.2252571,245.73,299.798571429,254.95,85.33,2.54285714286,6.05714285714,33.9,158.2,27
2004-09-30,0.033475,0.007625,0.24358000000000002,10.06,301.028571429,8.57,76.4714285714,3.67142857143,8.08571428571,34.4,21.8,13
2004-10-07,-0.0168,0.02526667,0.09047143,34.73,300.68,35.7,78.4771428571,2.55714285714,6.21428571429,31.7,24.4,18
2004-10-14,0.35232859999999994,0.09375,0.2360286,83.2,300.508571429,41.4,80.66571428569999,3.1571428571399998,6.18571428571,32.2,41.4,16
2004-10-21,0.0969,0.07463333,0.08211667,10.82,300.647142857,18.0,76.9228571429,2.44285714286,6.72857142857,32.2,15.1,16
2004-10-28,0.0802,0.08800000000000001,0.096,96.72,299.892857143,25.2,80.6557142857,2.37142857143,5.6428571428600005,31.7,34.1,20
2004-11-04,0.1337,0.1288,0.24505,105.49,299.67,31.2,77.5328571429,2.4,6.52857142857,30.6,109.0,17
2004-11-11,0.0199,-0.00135,0.039,18.75,299.921428571,24.5,77.3114285714,2.4,6.3571428571399995,31.1,7.7,4
2004-11-18,0.3274,-0.0064,0.2224857,122.87,298.547142857,145.8,83.6285714286,1.8571428571400002,4.62857142857,28.9,70.7,15
2004-11-25,0.0435,-0.0607,0.19515710000000003,18.37,298.43,24.9,74.3028571429,1.9714285714300002,4.9,29.4,26.9,8
2004-12-02,-0.1613,-0.08855,0.2108714,0.0,298.791428571,2.71,73.7571428571,2.1142857142900002,6.44285714286,28.9,7.7,6
2004-12-09,-0.0039,-0.0262,0.2083167,0.0,298.164285714,2.8,74.3257142857,2.3571428571400004,6.31428571429,28.9,10.4,12
2004-12-16,-0.15165,-0.0214,0.18281670000000003,5.54,298.802857143,29.32,80.8885714286,2.2428571428599997,5.62857142857,30.6,30.6,15
2004-12-23,-0.1261,-0.06296667,0.19948570000000002,150.31,298.682857143,41.3,83.9528571429,2.05714285714,5.71428571429,30.0,55.7,11
2005-01-08,0.0079,-0.04963333,0.12465710000000002,0.0,297.587142857,21.68,74.7785714286,1.9571428571400002,4.9,28.3,23.8,15
2005-01-15,0.02435,-0.019275,0.1335429,0.0,297.6,43.1,78.7985714286,1.9142857142900003,5.38571428571,28.3,55.6,17
2005-01-22,-0.11183330000000001,-0.07645,0.2029,14.67,297.395714286,76.36,83.05571428569999,1.9142857142900003,4.91428571429,28.3,32.4,7
2005-01-29,-0.0479,0.0431,0.1743,15.2,296.535714286,31.85,78.5385714286,2.65714285714,6.32857142857,28.3,34.0,7
2005-02-05,0.0442,-0.0758,0.2056,0.0,296.152857143,31.8,78.64,1.9714285714300002,4.52857142857,27.8,5.4,8
2005-02-12,-0.08175,-0.03735,0.2976571,0.0,296.101428571,6.4,70.7957142857,3.1142857142900002,5.985714285709999,26.7,10.1,9
2005-02-19,0.1995,0.09300000000000001,0.1756571,0.0,296.352857143,5.3,72.2457142857,3.08571428571,6.22857142857,26.7,4.6,12
2005-02-26,0.1083,-0.04855,0.1908714,0.0,296.48,10.1,74.19142857140001,2.15714285714,4.61428571429,27.2,2.1,12
2005-03-05,-0.10366669999999999,-0.04113333,0.1607,0.0,297.271428571,5.92,78.6671428571,2.95714285714,7.12857142857,30.6,5.3,5
2005-03-12,0.15584289999999998,0.0781,0.24345709999999998,3.93,298.06142857099996,3.3,77.3928571429,4.3571428571399995,7.7,31.1,0.0,4
2005-03-19,0.0644,0.01095,0.1937429,0.0,297.851428571,0.3,73.58571428569999,4.25714285714,8.41428571429,33.3,0.0,11
2005-03-26,-0.044000000000000004,-0.0753,0.1609286,0.0,298.24714285700003,0.2,73.8671428571,3.91428571429,8.514285714289999,32.8,0.0,4
2005-04-02,0.3816857,-0.0987,0.1752,0.0,299.07285714299996,0.2,75.7371428571,2.8,8.67142857143,33.3,0.0,5
2005-04-09,0.0045,-0.00047999999999999996,0.12331669999999999,13.44,299.107142857,8.0,78.0028571429,3.01428571429,7.485714285710001,33.3,7.4,7
2005-04-16,-0.1235,-0.1235,0.15258329999999998,33.69,299.19,23.7,77.65,3.3857142857099998,8.15714285714,32.8,21.1,1
2005-04-23,0.01683333,0.005433333,0.09328333,42.88,300.012857143,3.6,77.2428571429,3.72857142857,8.41428571429,33.9,97.3,1
2005-04-30,-0.09295,0.2315333,0.10123330000000001,234.13,298.917142857,98.5,81.7514285714,3.58571428571,6.885714285710001,32.8,207.5,4
2005-05-07,-0.1362,-0.2498,0.2218,0.0,299.54,11.0,78.9071428571,2.75714285714,5.7,31.7,48.2,2
2005-05-14,0.06313333,0.082275,0.13026669999999999,38.66,299.948571429,10.11,75.69857142859999,2.91428571429,6.22857142857,31.7,11.4,6
2005-05-21,0.2700857,0.0481,0.07107143,102.56,299.065714286,96.0,83.7628571429,2.51428571429,5.95714285714,30.6,110.9,3
2005-05-28,0.0476,0.06735,0.0966,156.94,299.805714286,145.7,84.33571428569999,3.0714285714300003,6.65714285714,35.0,71.2,4
2005-06-04,-0.0143,-0.004475,0.1778,84.78,300.84,14.59,82.63,2.9,6.34285714286,34.4,23.9,10
2005-06-11,0.0606,0.09883333,0.1881857,32.02,301.11714285700003,4.5,76.94,2.5714285714300003,5.95714285714,32.8,4.4,12
2005-06-18,0.0449,0.1177,0.12111430000000001,97.46,299.981428571,15.9,81.5157142857,2.87142857143,5.8,31.1,44.5,21
2005-06-25,0.2915571,0.0634,0.2097429,8.36,301.337142857,4.2,79.7185714286,3.51428571429,7.65714285714,34.4,0.0,26
2005-07-02,0.0892,0.07075,0.09012857,23.36,301.088571429,28.59,80.0128571429,2.58571428571,6.81428571429,33.3,52.3,21
2005-07-09,0.0854,0.246675,0.1717857,42.06,301.281428571,32.4,79.3771428571,2.9428571428600003,6.25714285714,33.9,34.8,30
2005-07-16,0.0514,0.051625,0.11225710000000001,92.52,300.667142857,45.28,80.5614285714,2.6142857142900002,6.34285714286,32.8,52.8,45
2005-07-23,-0.0665,-0.021,0.2358286,39.49,300.87142857099997,31.9,79.4814285714,2.44285714286,7.1,32.8,50.3,56
